id,backers_count,category,pledged,state,blurb_length,goal_in_usd,campaign_duration,sub_category
4262,23,theater,559,1,20,400,15,immersive
4263,18,theater,2555,1,21,2500,30,immersive
4264,48,theater,5817,1,22,5750,25,immersive
4265,48,theater,5077,1,17,5000,40,immersive
4266,63,theater,6401,1,21,6000,29,immersive
4267,26,theater,1230,1,17,664.15,60,immersive
4268,2,theater,2,0,20,18720,60,immersive
4270,167,theater,21834,1,6,20000,30,immersive
4271,88,theater,5026,1,22,5000,23,immersive
4272,4,theater,16,0,21,3265.61,21,immersive
4273,261,art,11280,1,9,253.5,20,illustration
4274,58,art,5116.66,1,17,5869.08,30,illustration
4275,204,art,9073,1,11,1000,25,illustration
4276,60,art,1383.29,1,23,101.99,32,illustration
4277,7,art,701.32,1,16,442.37,60,illustration
4278,161,art,7246,1,11,3000,20,illustration
4279,98,art,1692,1,9,100,8,illustration
4280,48,art,8663,1,16,6500,31,illustration
4281,181,art,5759,1,7,800,30,illustration
4282,48,art,3603,1,11,1400,30,illustration
4283,30,art,863,1,15,700,30,illustration
4284,84,art,2846,1,17,700,14,illustration
4285,403,art,26733,1,7,25000,30,illustration
4286,7,art,100,1,9,138.17,30,illustration
4287,49,art,1192,1,15,440.76,50,illustration
4288,112,art,2501,1,14,446.72,21,illustration
4289,12,art,4536.17,1,17,398.08,60,illustration
4290,544,art,41632,1,14,25000,30,illustration
4291,42,art,1896,1,12,400,30,illustration
4292,76,art,1076,1,12,527.8,25,illustration
4293,26,art,811.29,1,7,564.73,21,illustration
4294,8,art,291,1,17,128.17,30,illustration
4295,251,art,11471,1,18,2673.99,30,illustration
4296,28,art,531,1,17,400,17,illustration
4297,117,art,5795,1,7,729.21,30,illustration
4298,115,art,3247,1,6,650,30,illustration
4299,384,art,11208,1,15,400,24,illustration
4300,42,art,1686,1,19,10,12,illustration
4301,24,art,501,1,11,425,21,illustration
4302,80,art,12211,1,20,1000,30,illustration
4303,164,art,7136,1,7,5000,40,illustration
4304,37,art,860,1,13,478.94,30,illustration
4305,11,art,361,1,9,423.45,30,illustration
4306,903,art,85722.32,1,18,14634.06,27,illustration
4307,37,art,1342,1,12,686.57,30,illustration
4308,43,art,2250,1,17,500,30,illustration
4309,47,art,3350,1,7,650,19,illustration
4310,131,art,5879,1,11,3317.66,30,illustration
4311,46,art,985,1,11,30.43,6,illustration
4312,40,art,1257.29,1,4,826.76,12,illustration
4313,150,art,6072.32,1,9,237.68,16,illustration
4314,101,art,1565,1,14,589.83,28,illustration
4315,26,art,707,1,16,500,8,illustration
4316,51,art,1937,1,21,460,28,illustration
4317,40,art,1347.29,1,18,607.92,30,illustration
4318,375,art,28537,1,17,21000,30,illustration
4319,39,art,1883,1,23,257.59,28,illustration
4320,113,art,4109,1,6,500,12,illustration
4321,252,art,8923.5,1,13,641.75,18,illustration
4322,75,art,3283,1,5,662.2,23,illustration
4323,25,art,462,1,13,400,30,illustration
4324,96,art,3460.32,1,9,292.51,14,illustration
4325,32,art,605,1,5,110.1,24,illustration
4326,215,art,8670.5,1,3,597.81,30,illustration
4327,16,art,2550.29,1,18,458.93,30,illustration
4328,68,art,4122,1,4,1425,30,illustration
4329,197,art,7291,1,15,348.12,29,illustration
4330,33,art,745,1,12,600,57,illustration
4331,51,art,2503,1,7,2200,30,illustration
4332,14,art,507.29,1,4,213.36,28,illustration
4333,23,art,3001,1,8,3000,30,illustration
4334,448,art,31905.5,1,18,25871.01,28,illustration
4335,17,art,570.29,1,13,391.38,20,illustration
4336,83,art,3875,1,17,2047.38,30,illustration
4337,30,art,430,1,19,286.77,15,illustration
4338,119,art,9613,1,15,292.8,22,illustration
4339,56,art,1059,1,7,648.16,24,illustration
4340,81,art,2846,1,11,935,15,illustration
4341,2,art,251,1,14,250,25,illustration
4342,91,art,5361.32,1,8,2206.38,25,illustration
4343,32,art,1068,1,14,1283.4,25,illustration
4344,26,art,547,1,11,360,50,illustration
4345,57,art,1695,1,12,400,30,illustration
4346,20,art,808,1,20,500,31,illustration
4347,3,film & video,80,0,19,7878.62,30,horror
4348,0,film & video,0,0,23,300,7,horror
4349,1,film & video,1,0,12,58544.99,30,horror
4350,84,film & video,71953.11,0,22,224880.81,30,horror
4351,27,film & video,3075,0,15,20000,30,horror
4352,2,film & video,2,0,20,5000,40,horror
4353,14,film & video,512,0,19,27500,32,horror
4354,3,film & video,120,0,15,65000,30,horror
4355,4,film & video,52,0,20,700000,33,horror
4356,137,film & video,10567,0,5,72909.04,55,horror
4357,10,film & video,201,0,18,2000,29,horror
4358,0,film & video,0,0,10,3000,30,horror
4359,31,film & video,3290,0,19,150000,60,horror
4360,1,film & video,1,0,11,1000,35,horror
4361,1,film & video,1,0,10,50000,60,horror
4362,2,film & video,120,0,26,500,30,horror
4363,1,film & video,54,0,19,1000,30,horror
4364,0,film & video,0,0,18,1200,56,horror
4365,6,film & video,160,0,19,550,30,horror
4366,55,film & video,2011,0,21,7780.09,30,horror
4367,5,film & video,112,0,23,5000,60,horror
4368,0,film & video,0,0,23,5000,30,horror
4369,101,film & video,10539.5,0,21,30000,47,horror
4370,6,film & video,161,0,24,3897.75,61,horror
4371,4,film & video,55,0,22,6329.6,45,horror
4372,0,film & video,0,0,20,47000,40,horror
4373,8,film & video,730,0,18,1500,32,horror
4374,3,film & video,3518.8,0,14,4657.95,30,horror
4375,0,film & video,0,0,29,10000,30,horror
4376,8,film & video,402,0,10,15000,30,horror
4377,1,film & video,5,0,15,5000,60,horror
4378,9,film & video,750,0,23,1600,20,horror
4379,26,film & video,1911,1,15,100,60,horror
4380,201,film & video,123014,1,16,10794.88,20,horror
4381,109,film & video,4801,1,16,4000,30,horror
4382,130,film & video,6231.31,1,19,5602.64,27,horror
4383,11,film & video,387,0,24,9000,30,horror
4384,41,film & video,1311,1,17,700,13,horror
4385,14,film & video,6101,1,23,6000,30,horror
4386,65,film & video,5051,1,20,7040,28,horror
4387,2,film & video,31,0,15,15000,60,horror
4388,3,film & video,17,0,26,3000,60,horror
4389,43,film & video,1567,1,20,1000,20,horror
4390,806,film & video,65674,1,11,64848.49,30,horror
4391,61,film & video,981,1,23,654.02,60,horror
4392,38,film & video,5060,1,20,4000,30,horror
4393,22,film & video,588,1,22,100,60,horror
4394,25,film & video,4000,1,20,4000,41,horror
4395,2,film & video,26,0,13,2500,28,horror
4396,1236,film & video,239440,1,20,220000,45,horror
4397,70,film & video,6372,1,26,5000,30,horror
4398,32,film & video,2050,1,21,1500,30,horror
4399,207,film & video,6331.99,1,19,3000,30,horror
4400,304,film & video,12823.89,1,23,12000,35,horror
4401,22,film & video,414274,1,25,2740.4,30,horror
4402,4,film & video,1205,0,20,1584.46,60,horror
4403,0,film & video,0,0,9,2222.45,15,horror
4404,0,film & video,0,0,26,825,30,horror
4405,0,film & video,0,0,30,78612,58,horror
4406,23,film & video,1566,0,21,8855.34,45,horror
4407,1,film & video,20,0,18,4000,30,horror
4408,1,film & video,20,0,25,500,60,horror
4409,0,film & video,0,0,24,450000,28,horror
4410,1,film & video,10,0,15,5223.5,30,horror
4411,2,film & video,21,0,21,10000,30,horror
4412,17,film & video,945,0,19,15000,38,horror
4413,2,film & video,40,0,20,600,31,horror
4414,25,film & video,31418.8,1,16,1135.64,26,horror
4415,2,film & video,50,0,24,10000,14,horror
4416,7,film & video,220,0,19,30000,30,horror
4417,1,film & video,2,0,22,8000,30,horror
4418,5,film & video,266,0,12,1000,30,horror
4419,1,film & video,1,0,20,663.16,30,horror
4420,0,film & video,0,0,21,9000,30,horror
4421,14,film & video,194,0,16,700,30,horror
4422,2,film & video,6,0,23,666,30,horror
4423,234,film & video,24076,1,19,30522.38,31,horror
4424,14,film & video,1012,0,24,5000,30,horror
4425,2,film & video,11,0,24,3100,26,horror
4426,40,film & video,1542,1,25,2522.47,28,horror
4427,61,film & video,2157,1,25,500,23,horror
4428,37,film & video,1279,1,25,1000,60,horror
4429,1,film & video,18.8,0,5,7859.99,60,horror
4430,35,film & video,1370,1,24,350,9,horror
4431,233,film & video,45753,1,19,25000,30,horror
4432,3,film & video,56,0,2,4438.03,60,horror
4433,17,film & video,425,1,20,596.9,60,horror
4434,97,film & video,15300,1,12,19805.51,60,horror
4435,26,film & video,2214,1,23,2000,30,horror
4436,3,film & video,46,0,22,3621.63,34,horror
4437,15,film & video,1101,1,25,1256.69,46,horror
4438,236,film & video,49553,1,21,40000,35,horror
4439,2,film & video,2,0,20,2556.69,43,horror
4440,484,film & video,40972,1,12,30137.87,30,horror
4441,31,film & video,12628,1,25,10000,30,horror
4442,178,film & video,13736,1,25,8000,38,horror
4443,5043,technology,364742,1,26,8000,67,hardware
4444,1432,technology,337310,1,12,24500,45,hardware
4445,661,technology,38076,1,16,32000,30,hardware
4446,46,technology,12290,0,22,20000,30,hardware
4447,16,technology,776,0,20,29775.87,30,hardware
4448,428,technology,204594,1,19,50000,30,hardware
4449,158,technology,351327,1,17,40085.13,45,hardware
4450,388,technology,9614,1,17,1642.25,30,hardware
4451,3,technology,39,0,5,771.04,35,hardware
4452,3899,technology,905280.36,1,12,50000,32,hardware
4453,4,technology,64,0,20,30000,45,hardware
4454,3,technology,12.29,0,18,13143.55,30,hardware
4455,79,technology,36772,0,17,210000,44,hardware
4456,60,technology,3221,1,23,2999,28,hardware
4457,1398,technology,436594.58,1,22,125000,45,hardware
4458,31,technology,7011,1,26,5000,45,hardware
4459,787,technology,196927,1,22,30000,30,hardware
4460,517,technology,102363.01,1,22,100000,30,hardware
4461,46,technology,3755,0,20,15000,60,hardware
4462,273,technology,39473.14,1,17,15000,33,hardware
4463,1218,technology,72398,1,22,3500,22,hardware
4464,1,technology,1,0,24,30000,40,hardware
4465,818,technology,376185.6,1,22,10018.27,45,hardware
4466,1217,technology,166840.99,1,18,67863.78,30,hardware
4467,922,technology,119743.29,1,13,7685.69,45,hardware
4468,802,technology,61024,1,17,10000,35,hardware
4469,583,technology,595932,1,7,37709.15,30,hardware
4470,6,technology,2757,0,15,53388,30,hardware
4471,0,technology,0,0,10,49637.8,28,hardware
4472,11,technology,220315,0,8,85437.6,60,hardware
4473,43,technology,4482,0,20,200000,47,hardware
4474,953,technology,89195,1,19,20000,31,hardware
4475,2,technology,36,0,18,65000,30,hardware
4476,76,technology,2702,1,24,900,10,hardware
4477,10,technology,4085,0,20,100000,36,hardware
4478,184,technology,8363,1,21,2500,30,hardware
4479,100,technology,21214,0,20,457018.61,30,hardware
4480,1228,technology,162386.51,1,20,150000,30,hardware
4481,355,technology,115846,1,18,100000,30,hardware
4482,585,technology,32737,1,20,20789.88,30,hardware
4483,10367,technology,1275000,1,19,10000,52,hardware
4484,184,technology,9821,1,23,2916.28,36,hardware
4485,36,technology,4757,1,17,2000,10,hardware
4486,2098,technology,252618,1,20,10000,30,hardware
4487,850,technology,42201,1,20,1000,30,hardware
4488,4010,technology,354115.22,1,24,100000,45,hardware
4489,6,technology,152,0,20,2568.28,30,hardware
4490,43,technology,2744,1,18,500,44,hardware
4491,30,technology,29482,1,14,1000,29,hardware
4492,174,technology,15032,0,22,239827.53,31,hardware
4493,31,technology,6725.77,1,19,3738.2,30,hardware
4494,42,technology,2078,1,18,1940.33,30,hardware
4495,769,technology,51564,1,13,30000,40,hardware
4496,10,technology,117,0,20,61053.79,30,hardware
4497,264,technology,34652,1,21,30000,30,hardware
4498,5,technology,203,0,20,10000,30,hardware
4499,450,technology,66458.23,1,20,72425.01,30,hardware
4500,56,technology,1967.5,0,13,3594.15,30,hardware
4501,9,technology,1008,0,13,12357.12,31,hardware
4502,99,technology,8098.99,1,14,500,30,hardware
4503,96,technology,7654,0,21,32012.96,40,hardware
4504,133,technology,44861,1,12,12900,60,hardware
4505,13,technology,2086,0,18,14723.98,30,hardware
4506,55,technology,64505,1,23,40000,31,hardware
4507,4,technology,144,0,17,7024.9,30,hardware
4508,546,technology,57367,1,11,5000,30,hardware
4510,697,technology,80806,1,25,35000,32,hardware
4511,36,technology,54213.32,1,11,22822.33,20,hardware
4512,0,technology,0,0,24,10000,15,hardware
4513,5,technology,5810,0,23,37033.03,60,hardware
4514,145,technology,36915,1,24,5000,57,hardware
4515,176,technology,157470.29,1,12,60257.53,35,hardware
4516,48,technology,65971,0,15,50001.23,30,hardware
4517,161,technology,33643.35,1,17,15000,36,hardware
4518,8018,technology,251089,1,11,20000,31,hardware
4519,4,technology,13.11,0,12,5000,59,hardware
4520,14,technology,1604,0,18,8000,13,hardware
4521,158,technology,12121.42,1,27,6000,45,hardware
4522,225,technology,11208,1,14,5000,31,hardware
4523,89,technology,8218,1,19,4000,31,hardware
4524,52,technology,5424,1,15,5000,35,hardware
4525,33,technology,1501,1,20,1500,30,hardware
4526,23,technology,3597,0,15,9780,40,hardware
4527,7794,technology,839834.49,1,22,75000,30,hardware
4528,14,technology,3333,0,15,20767.64,30,hardware
4529,12,technology,905,0,8,40993.76,30,hardware
4530,68,technology,14306,1,20,10000,30,hardware
4531,3,technology,121.29,0,25,41524.38,30,hardware
4532,2440,technology,69170,1,16,15000,31,hardware
4533,1,technology,1,0,24,350000,60,hardware
4534,3,technology,45,0,16,1699.48,30,hardware
4535,1027,technology,80121,1,22,11109.94,30,hardware
4536,353,technology,161459,1,22,100000,30,hardware
4537,114,technology,25579,1,14,15000,36,hardware
4538,258,technology,28865,1,10,10000,40,hardware
4539,6,technology,103,0,20,9000,18,hardware
4540,2,technology,2,0,18,228.77,30,hardware
4541,209,technology,36365,1,21,2500,30,hardware
4542,25,technology,641.29,1,14,159.94,31,hardware
4543,756,technology,49586,1,18,3000,30,hardware
4544,64,technology,2659,1,18,2000,10,hardware
4545,19,technology,51372,0,24,31856.11,30,hardware
4546,6,technology,187,0,22,10000,30,hardware
4547,11,technology,254,0,22,5000,52,hardware
4548,5,technology,476,0,20,5000,54,hardware
4549,2062,technology,192973.22,1,20,30000,60,hardware
4550,1,technology,15,0,16,5286.31,30,hardware
4551,117,technology,3776,1,20,1200,31,hardware
4552,147,technology,4384,1,24,1686.51,26,hardware
4553,14,technology,5695,0,16,250000,30,hardware
4554,187,technology,784894,1,7,50266.4,40,hardware
4555,961,technology,23116,1,17,10000,30,hardware
4556,35,technology,7101,0,14,71045,35,hardware
4557,468,technology,285422,1,16,50000,30,hardware
4558,83,technology,1598,0,20,5573.99,30,hardware
4559,0,technology,0,0,18,182543.71,30,hardware
4560,129,technology,63335,1,15,38000,30,hardware
4561,90,technology,45540.5,1,22,7500,30,hardware
4562,129,technology,28003,1,22,26191.01,30,hardware
4563,46,technology,9100,0,15,16000,20,hardware
4564,743,technology,110913,1,19,55669.99,35,hardware
4565,54,technology,5913,1,22,5000,21,hardware
4566,238,technology,16862,1,23,2500,30,hardware
4567,57,technology,6363,1,19,6000,30,hardware
4568,22,technology,800.77,1,20,700,30,hardware
4569,10,technology,26150,0,16,5772.55,42,hardware
4570,63,comics,1942,1,5,599,23,graphic novels
4571,132,comics,3097,1,20,2000,30,graphic novels
4572,173,comics,6371,1,13,4000,31,graphic novels
4573,747,comics,43036,1,19,7500,25,graphic novels
4574,27,comics,765,1,21,750,28,graphic novels
4575,694,comics,25768,1,11,12000,30,graphic novels
4576,137,comics,12255,1,23,10000,34,graphic novels
4577,622,comics,20460.5,1,18,18391.04,30,graphic novels
4578,109,comics,4075,1,21,2000,32,graphic novels
4579,266,comics,13261,1,10,5000,60,graphic novels
4580,160,comics,5521,1,20,4574.46,31,graphic novels
4581,234,comics,10192,1,14,10000,34,graphic novels
4582,51,comics,1683,1,15,1000,60,graphic novels
4583,426,comics,19762,1,13,10000,30,graphic novels
4584,520,comics,33483,1,20,31529,40,graphic novels
4585,187,comics,4160,1,22,3009.63,30,graphic novels
4586,95,comics,5283,1,21,3500,22,graphic novels
4587,50,comics,1954,1,5,1410.86,30,graphic novels
4588,51,comics,1218,1,12,1000,23,graphic novels
4589,20,comics,575,1,25,525,60,graphic novels
4590,122,comics,5262,1,12,4250,25,graphic novels
4591,19,comics,386,1,23,300,60,graphic novels
4592,88,comics,5721,1,15,5500,30,graphic novels
4593,726,comics,16969.33,1,24,4800,45,graphic novels
4594,113,comics,4433,1,23,2000,27,graphic novels
4595,199,comics,20731.33,1,22,15000,35,graphic novels
4596,388,comics,23105,1,23,22000,30,graphic novels
4597,666,comics,27726,1,14,3000,30,graphic novels
4598,64,comics,3265,1,15,1085.07,16,graphic novels
4599,92,comics,5065,1,22,5000,22,graphic novels
4600,2012,comics,71577.98,1,13,5500,32,graphic novels
4601,129,comics,2613,1,14,1147.07,60,graphic novels
4602,163,comics,5302,1,10,1500,30,graphic novels
4603,112,comics,13220,1,19,5000,30,graphic novels
4604,59,comics,4157,1,22,2000,31,graphic novels
4605,190,comics,9523,1,22,7000,30,graphic novels
4606,1464,comics,55741,1,22,10000,30,graphic novels
4607,1689,comics,70054,1,19,10000,23,graphic novels
4608,290,comics,22153,1,15,21000,31,graphic novels
4609,94,comics,5655,1,23,1500,22,graphic novels
4610,81,comics,2577,1,7,1525.78,30,graphic novels
4611,892,comics,46789.5,1,22,30000,30,graphic novels
4612,464,comics,24240,1,21,12000,24,graphic novels
4613,18,comics,1165,1,24,1100,36,graphic novels
4614,41,comics,63093.8,1,6,2699.27,50,graphic novels
4615,297,comics,10482,1,24,12820.02,32,graphic novels
4616,241,comics,12411,1,16,3000,29,graphic novels
4617,144,comics,3752.01,1,22,3250,30,graphic novels
4618,163,comics,154428.8,1,18,7575.76,60,graphic novels
4619,48,comics,6374,1,17,5000,30,graphic novels
4620,93,comics,3104,1,26,500,30,graphic novels
4621,78,comics,4704.32,1,16,2742.3,38,graphic novels
4622,192,comics,6676,1,22,4609,30,graphic novels
4623,248,comics,11287,1,17,2000,31,graphic novels
4624,159,comics,2808,1,24,1025.35,32,graphic novels
4625,228,comics,15321,1,14,15000,40,graphic novels
4626,488,comics,16612,1,17,9000,31,graphic novels
4627,159,comics,12253,1,19,1500,30,graphic novels
4628,391,comics,10956,1,3,10000,12,graphic novels
4629,555,comics,31824,1,21,20000,30,graphic novels
4630,886,comics,62246,1,20,30000,30,graphic novels
4631,226,comics,9228,1,24,5000,30,graphic novels
4632,61,comics,4765,1,27,1999,30,graphic novels
4633,47,comics,1826,1,13,800,18,graphic novels
4634,130,comics,3653,1,16,1500,30,graphic novels
4635,33,comics,1831,1,23,1500,22,graphic novels
4636,86,comics,3278,1,14,2500,18,graphic novels
4637,164,comics,2973,1,15,1000,30,graphic novels
4638,69,comics,2695,1,19,2500,30,graphic novels
4639,102,comics,4852,1,24,2300,31,graphic novels
4640,30,comics,1100,1,19,778.86,30,graphic novels
4641,94,comics,1365,1,21,1056.12,30,graphic novels
4642,38,comics,1415,1,14,1200,30,graphic novels
4643,152,comics,7850,1,22,1970.21,28,graphic novels
4644,76,comics,1192,1,19,946.27,30,graphic novels
4645,24,comics,1186,1,24,200,4,graphic novels
4646,61,comics,1273,1,20,1237,30,graphic novels
4647,1059,comics,21811,1,18,3000,60,graphic novels
4648,200,comics,5634,1,5,5000,30,graphic novels
4649,90,comics,2789,1,25,2242.87,45,graphic novels
4650,211,comics,5830.32,1,23,2532.28,31,graphic novels
4651,122,comics,5740,1,26,5000,30,graphic novels
4652,631,comics,54751,1,22,52103.38,35,graphic novels
4653,291,comics,13266,1,19,7500,32,graphic novels
4654,1277,comics,56409,1,25,20000,35,graphic novels
4655,137,comics,6425,1,24,5500,30,graphic novels
4656,273,comics,13273,1,12,5000,30,graphic novels
4657,35,comics,3013,1,18,3000,30,graphic novels
4658,45,comics,2392,1,23,1000,31,graphic novels
4659,59,comics,2914.5,1,24,500,37,graphic novels
4660,101,comics,727,1,23,23,34,graphic novels
